100009600	21.5798619365231
100009609	0
100009614	0
100012	1.34874137103269
100017	3110.19760160139
100019	1402.691025874
100033459	10885.6916056049
100034251	109.248051053648
100034361	11345.612413127
100034363	20.2311205654904
100034684	0
100034729	0
100036518	0
100037258	4642.36779909454
100037278	236.029739930722
100037282	2025.80953929111
100037283	4817.70417732879
100038347	16.1848964523923
100038417	0
100038489	0
100038514	0
100038538	1065.50568311583
100038570	0
100038657	0
100038725	21.5798619365231
100038847	29.6723101627193
100038854	0
100038859	0
100038860	0
100038862	0
100038882	1445.85074974705
100038909	5.39496548413078
100038927	0
100038941	0
100038947	291.328136143062
100038948	0
100038949	1.34874137103269
100038977	0
100039008	0
100039028	0
100039030	0
100039042	12.1386723392943
100039045	1.34874137103269
100039052	12.1386723392943
100039054	0
100039055	0
100039065	0
100039089	0
100039116	0
100039120	0
100039123	466.664514377312
100039139	4.04622411309808
100039177	0
100039206	0
100039315	0
100039319	0
100039596	0
100039672	0
100039707	4299.78749085223
100039753	0
100039781	0
100039795	0
100039796	0
100039801	0
100039810	0
100039913	0
100039948	0
100039953	0
100039968	1178.79995828258
100040016	0
100040201	0
100040208	0
100040214	0
100040233	0
100040248	0
100040268	0
100040276	0
100040299	0
100040462	18426.5046110487
100040533	0
100040591	0
100040599	0
100040606	0
100040608	91.7144132302232
100040671	13.4874137103269
100040722	0
100040766	47.2059479861443
100040843	0
100040937	0
100040972	0
100041062	0
100041077	2.69748274206539
100041085	6.74370685516347
100041096	0
100041102	0
100041187	0
100041230	128.130430248106
100041256	0
100041261	0
100041294	6925.78694025289
100041296	0
100041351	0
100041352	1.34874137103269
100041375	0
100041379	26.9748274206539
100041412	0
100041433	16.1848964523923
100041449	0
100041488	0
100041505	4.04622411309808
100041546	214302.865184756
100041554	0
100041566	0
100041574	3058.94542950215
100041581	0
100041596	0
100041621	2754.12987964876
100041658	0
100041677	3404.22322048652
100041687	0
100041688	0
100041759	0
100041787	0
100041811	0
100041874	4.04622411309808
100041890	0
100041952	0
100041979	335.836601387141
100042065	0
100042149	2.69748274206539
100042150	1.34874137103269
100042165	544.891513897209
100042275	0
100042295	0
100042314	0
100042342	0
100042437	0
100042450	0
100042480	190.17253331561
100042499	1.34874137103269
100042591	0
100042636	0
100042653	0
100042715	0
100042776	9.44118959722886
100042781	0
100042782	0
100042784	25.6260860496212
100042810	1.34874137103269
100042848	0
100042855	0
100042921	0
100042927	0
100042996	0
100043013	0
100043034	37.7647583889155
100043057	1.34874137103269
100043067	0
100043101	0
100043103	0
100043108	0
100043133	563.773893091666
100043188	0
100043194	0
100043200	0
100043216	0
100043227	0
100043254	0
100043272	6213.65149634762
100043300	0
100043314	374.950101147089
100043326	0
100043332	0
100043387	295.37436025616
100043468	1973.20862582083
100043474	0
100043497	0
100043569	0
100043627	0
100043757	731.017823099721
100043772	673.021944145315
100043836	0
100043860	0
100043861	0
100043868	0
100043899	0
100044193	298.071842998226
100044509	16.1848964523923
100045778	2.69748274206539
100045792	20.2311205654904
100048534	4.04622411309808
100048644	1.34874137103269
100048658	41.8109825020135
100048884	0
100061	0
100066	0
100072	219.844843478329
100073351	567.820117204765
100087	1681.88048967777
100088	1484.964249507
100090	1046.62330392137
100101806	16276.6108656226
100102	2.69748274206539
100113398	263.004567351375
100121	86.3194477460925
100125586	0
100126226	8.09244822619617
100126765	0
100126766	0
100126768	0
100126773	0
100126774	0
100126775	0
100126776	0
100126777	0
100126778	0
100126779	0
100126824	0
100129	0
100135654	0
100141474	0
100163	45.8572066151116
100169	412.714859536005
100170401	8.09244822619617
100177	755.295167778309
100182	9582.8074411873
100189605	0
100190996	133.525395732237
100191037	0
100198	391.134997599481
100201	362.811428807795
100206	767.433840117603
100210	516.567945105522
100213	0
100216455	12.1386723392943
100216474	0
100226	2783.80218981148
100233175	1470.12809442564
100233207	0
100270744	2.69748274206539
100271704	0
100271882	0
100271928	0
100273	6058.54623867886
100294583	0
100294660	0
100302688	0
100310872	6580.50914926852
100312470	0
100312471	0
100312473	0
100312474	0
100312476	0
100312477	0
100312484	0
100312485	0
100312948	0
100312949	0
100312956	0
100312986	0
100312987	0
100317	686.509357855642
100322896	1.34874137103269
100336	2679.94910424196
100340	1323.11528498307
100342	0
100383	2706.92393166262
100415785	0
100416706	1286.69926796519
100434	16.1848964523923
100463512	214.449877994198
100465	1397.29606038987
100470	0
100494	980.534976740769
100502590	0
100502698	561.076410349601
100502723	0
100502736	1.34874137103269
100502766	49.9034307282097
100502803	0
100502825	48889.1772171931
100502831	0
100502841	617.723547932974
100502861	2.69748274206539
100502865	0
100502876	0
100502887	0
100502896	0
100502921	0
100502936	4.04622411309808
100502940	4.04622411309808
100502950	5.39496548413078
100502953	0
100502967	2.69748274206539
100503036	0
100503041	1.34874137103269
100503043	72.8320340357655
100503085	86.3194477460925
100503185	8.09244822619617
100503240	0
100503280	12.1386723392943
100503311	6.74370685516347
100503355	0
100503361	1.34874137103269
100503386	2.69748274206539
100503388	0
100503481	0
100503486	0
100503545	26.9748274206539
100503549	0
100503572	2574.74727730141
100503583	1.34874137103269
100503584	25.6260860496212
100503659	60.6933616964713
100503670	47137.1621762216
100503710	26.9748274206539
100503879	0
100503884	0
100503890	887.471822139513
100503895	0
100503915	1064.1569417448
100503949	36.4160170178828
100503970	0
100503991	1.34874137103269
100503992	0
100504014	4.04622411309808
100504112	0
100504156	0
100504162	0
100504164	2.69748274206539
100504183	0
100504195	2.69748274206539
100504232	0
100504234	0
100504285	0
100504323	0
100504362	0
100504400	0
100504429	0
100504446	1.34874137103269
100504474	0
100504491	136.222878474302
100504518	0
100504608	0
100504663	648.744599466726
100504689	0
100504710	0
100504715	2105.38528018204
100505096	0
100515	26.9748274206539
100529082	0
100532	733.715305841786
100534273	35.0672756468501
100535	5.39496548413078
100554	0
100559	0
100561	385.740032115351
100604	3767.03464929432
100608	2037.9482116304
100609	971.09378714354
100637	3904.60626913965
100647	0
100678	3904.60626913965
100683	2252.3980896246
